flight_id,company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,difficulty_score_scaled,daily_rank,daily_percentile,difficulty_category,ground_time_pressure,is_tight_turnaround,is_very_tight_turnaround,load_factor,bags_per_passenger,transfer_ratio,special_service_ratio,wheelchair_ratio,children_ratio,total_passengers,total_bags,checked_bags,transfer_bags,total_special_requests,wheelchair_requests,total_children,total_lap_children,scheduled_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,fleet_type,total_seats,haul_type,time_of_day,is_international
OO_5448_2025-08-08_ORD_FWA,OO,5448,2025-08-08,ORD,FWA,0.2474862019168205,37.20775156629281,288,48.381294964028775,Medium,4.551724137931035,0,0,1.0,0.9607843137254902,1.6923076923076923,0.058823529411764705,0.058823529411764705,0.0392156862745098,51,49.0,13.0,22.0,3.0,3.0,1,1,132,29,-1.0,CRJ-200,50,Medium,Midday,0
UA_1634_2025-08-08_ORD_IAD,UA,1634,2025-08-08,ORD,IAD,0.24744094594417185,37.199999443220854,289,48.201438848920866,Medium,1.375,0,0,0.9385474860335196,0.6011904761904762,1.2727272727272727,0.017857142857142856,0.017857142857142856,0.023809523809523808,168,101.0,44.0,56.0,3.0,3.0,3,1,77,56,6.0,B737-MAX9,179,Medium,Midday,0
G7_4184_2025-08-08_ORD_DAY,G7,4184,2025-08-08,ORD,DAY,0.24738028119253844,37.18960787293148,290,48.02158273381295,Medium,1.9655172413793103,0,0,1.0,0.7115384615384616,6.0,0.038461538461538464,0.038461538461538464,0.019230769230769232,52,37.0,5.0,30.0,2.0,2.0,1,0,57,29,-4.0,CRJ-550,50,Medium,Morning_Peak,0
UA_467_2025-08-08_ORD_CMH,UA,467,2025-08-08,ORD,CMH,0.24728960643791154,37.174075738358994,291,47.84172661870504,Medium,1.5348837209302326,0,0,0.9682539682539683,0.5491803278688525,3.466666666666667,0.01639344262295082,0.01639344262295082,0.02459016393442623,122,67.0,15.0,52.0,2.0,2.0,2,1,66,43,9.0,A319-100,126,Medium,Midday,0
UA_1830_2025-08-08_ORD_DSM,UA,1830,2025-08-08,ORD,DSM,0.24713996628423776,37.14844312414492,292,47.66187050359712,Medium,2.0434782608695654,0,0,1.0,0.7875,2.4166666666666665,0.025,0.025,0.01875,160,126.0,36.0,87.0,4.0,4.0,3,0,94,46,-1.0,A320-200,150,Short,Midday,0
UA_2666_2025-08-08_ORD_DEN,UA,2666,2025-08-08,ORD,DEN,0.24709762973653399,37.14119108404869,293,47.482014388489205,Medium,3.8870967741935485,0,0,1.0,0.5384615384615384,0.4166666666666667,0.013574660633484163,0.013574660633484163,0.027149321266968326,221,119.0,84.0,35.0,3.0,3.0,5,1,241,62,-5.0,A321-2NX,200,Medium,Off_Peak,0
UA_2226_2025-08-08_ORD_CLE,UA,2226,2025-08-08,ORD,CLE,0.24647098029995934,37.03384915168067,294,47.302158273381295,Medium,4.392857142857143,0,0,0.888268156424581,0.610062893081761,2.5555555555555554,0.025157232704402517,0.025157232704402517,0.025157232704402517,159,97.0,27.0,69.0,4.0,4.0,4,0,246,56,-8.0,B737-900,179,Medium,Midday,0
UA_729_2025-08-08_ORD_DFW,UA,729,2025-08-08,ORD,DFW,0.24567653906142228,36.897765318008766,295,47.122302158273385,Medium,15.76086956521739,0,0,0.9533333333333334,0.46153846153846156,0.32608695652173914,0.006993006993006993,0.006993006993006993,0.055944055944055944,143,66.0,46.0,15.0,1.0,1.0,6,2,725,46,0.0,A320-200,150,Medium,Morning_Peak,0
UA_1980_2025-08-08_ORD_LGA,UA,1980,2025-08-08,ORD,LGA,0.2455463227381334,36.875459909351434,296,46.94244604316547,Medium,9.176470588235293,0,0,1.0,0.29213483146067415,0.275,0.0,0.0,0.0449438202247191,178,52.0,40.0,11.0,0.0,0.0,7,1,468,51,-8.0,B737-800,166,Medium,Morning_Peak,0
OO_5833_2025-08-08_ORD_DTW,OO,5833,2025-08-08,ORD,DTW,0.24539469811577427,36.84948736551964,297,46.76258992805755,Medium,1.7941176470588236,0,0,1.0,0.9012345679012346,7.111111111111111,0.012345679012345678,0.012345679012345678,0.024691358024691357,81,73.0,9.0,64.0,1.0,1.0,2,0,61,34,-2.0,ERJ-175,76,Medium,Evening_Peak,0
UA_2665_2025-08-08_ORD_IAH,UA,2665,2025-08-08,ORD,IAH,0.2452086862366102,36.81762445559345,298,46.58273381294964,Medium,1.2857142857142858,0,0,0.9497206703910615,0.6411764705882353,2.4285714285714284,0.01764705882352941,0.01764705882352941,0.041176470588235294,170,109.0,28.0,68.0,3.0,3.0,7,0,72,56,0.0,B737-MAX9,179,Medium,Off_Peak,0
UA_2200_2025-08-08_ORD_SEA,UA,2200,2025-08-08,ORD,SEA,0.24503652059531328,36.7881333373612,299,46.402877697841724,Medium,2.5686274509803924,0,0,1.0,0.5879396984924623,7.083333333333333,0.0,0.0,0.05527638190954774,199,117.0,12.0,85.0,0.0,0.0,7,4,131,51,13.0,B737-MAX8,166,Medium,Off_Peak,0
OO_5125_2025-08-08_ORD_CMX,OO,5125,2025-08-08,ORD,CMX,0.24499422121657052,36.78088766412318,300,46.223021582733814,Medium,1.4827586206896552,0,0,1.0,0.6388888888888888,0.5862068965517241,0.027777777777777776,0.027777777777777776,0.09722222222222222,72,46.0,29.0,17.0,2.0,2.0,6,1,43,29,-4.0,CRJ-200,50,Medium,Midday,0
UA_2370_2025-08-08_ORD_BOS,UA,2370,2025-08-08,ORD,BOS,0.24486491767230137,36.75873860997297,301,46.043165467625904,Medium,1.3214285714285714,0,0,0.9608938547486033,0.4476744186046512,0.5098039215686274,0.011627906976744186,0.011627906976744186,0.029069767441860465,172,77.0,51.0,26.0,2.0,2.0,5,0,74,56,-2.0,B737-900,179,Medium,Midday,0
OO_4718_2025-08-08_ORD_DAY,OO,4718,2025-08-08,ORD,DAY,0.24355147881836617,36.53375306558423,302,45.86330935251798,Medium,2.586206896551724,0,0,1.0,0.9230769230769231,14.333333333333334,0.038461538461538464,0.038461538461538464,0.019230769230769232,52,48.0,3.0,43.0,2.0,2.0,1,0,75,29,-8.0,CRJ-550,50,Medium,Midday,0
YX_3542_2025-08-08_ORD_YUL,YX,3542,2025-08-08,ORD,YUL,0.24323723414357773,36.479924515426205,303,45.68345323741007,Medium,1.619047619047619,0,0,0.9605263157894737,0.589041095890411,0.625,0.0,0.0,0.0136986301369863,73,43.0,24.0,15.0,0.0,0.0,0,1,68,42,-5.0,ERJ-175,76,Medium,Evening_Peak,1
OO_5225_2025-08-08_ORD_MKE,OO,5225,2025-08-08,ORD,MKE,0.24306653274471088,36.45068421464105,304,45.50359712230216,Medium,0.8620689655172413,1,1,0.92,0.782608695652174,1.3333333333333333,0.0,0.0,0.0,46,36.0,15.0,20.0,0.0,0.0,0,0,25,29,9.0,CRJ-200,50,Short,Midday,0
UA_2414_2025-08-08_ORD_BNA,UA,2414,2025-08-08,ORD,BNA,0.2429451925492666,36.42989924254549,305,45.32374100719424,Medium,1.3529411764705883,0,0,1.0,0.40331491712707185,0.41304347826086957,0.011049723756906077,0.011049723756906077,0.03314917127071823,181,73.0,46.0,19.0,2.0,2.0,6,0,69,51,-4.0,B737-MAX8,166,Medium,Midday,0
YX_3610_2025-08-08_ORD_YQB,YX,3610,2025-08-08,ORD,YQB,0.2429450762121162,36.42987931457013,306,45.143884892086334,Medium,1.5238095238095237,0,0,1.0,0.4875,0.75,0.025,0.025,0.025,80,39.0,20.0,15.0,2.0,2.0,2,0,64,42,-1.0,ERJ-175,76,Medium,Midday,1
OO_5230_2025-08-08_ORD_CRW,OO,5230,2025-08-08,ORD,CRW,0.24276258759886277,36.398619922574404,307,44.96402877697842,Medium,1.5517241379310345,0,0,1.0,0.509090909090909,3.8,0.07272727272727272,0.07272727272727272,0.03636363636363636,55,28.0,5.0,19.0,4.0,4.0,2,0,45,29,16.0,CRJ-550,50,Medium,Midday,0
UA_2038_2025-08-08_ORD_BUF,UA,2038,2025-08-08,ORD,BUF,0.24236986197677549,36.3313479764035,308,44.7841726618705,Medium,14.444444444444445,0,0,0.8533333333333334,0.65625,4.75,0.015625,0.015625,0.0234375,128,84.0,12.0,57.0,2.0,2.0,3,0,780,54,-8.0,A320-200,150,Medium,Morning_Peak,0
UA_1658_2025-08-08_ORD_EWR,UA,1658,2025-08-08,ORD,EWR,0.24227442408324812,36.31499993982285,309,44.60431654676259,Medium,9.0,0,0,1.0,0.33152173913043476,0.32608695652173914,0.005434782608695652,0.005434782608695652,0.02717391304347826,184,61.0,46.0,15.0,1.0,1.0,4,1,504,56,-4.0,B737-900,179,Medium,Morning_Peak,0
UA_2225_2025-08-08_ORD_PHX,UA,2225,2025-08-08,ORD,PHX,0.24170246101531495,36.21702551046616,310,44.42446043165468,Medium,3.1451612903225805,0,0,0.8659217877094972,0.5032258064516129,0.7333333333333333,0.025806451612903226,0.025806451612903226,0.03225806451612903,155,78.0,45.0,33.0,4.0,4.0,5,0,195,62,-7.0,B737-MAX9,179,Medium,Midday,0
UA_1113_2025-08-08_ORD_ALB,UA,1113,2025-08-08,ORD,ALB,0.24092451069217735,36.08376648859841,311,44.24460431654676,Medium,18.470588235294116,0,0,1.0,0.40828402366863903,0.8709677419354839,0.029585798816568046,0.023668639053254437,0.05917159763313609,169,69.0,31.0,27.0,5.0,4.0,8,2,942,51,-7.0,B737-800,166,Medium,Midday,0
UA_1413_2025-08-08_ORD_LGA,UA,1413,2025-08-08,ORD,LGA,0.24066243054644434,36.0388734628709,312,44.064748201438846,Medium,16.568627450980394,0,0,1.0,0.34615384615384615,0.1568627450980392,0.005494505494505495,0.005494505494505495,0.038461538461538464,182,63.0,51.0,8.0,1.0,1.0,7,0,845,51,-6.0,B737-800,166,Medium,Morning_Peak,0
YX_3598_2025-08-08_ORD_SDF,YX,3598,2025-08-08,ORD,SDF,0.24023246603162213,35.965222679551,313,43.884892086330936,Medium,1.4705882352941178,0,0,1.0,0.5348837209302325,2.857142857142857,0.011627906976744186,0.011627906976744186,0.06976744186046512,86,46.0,7.0,20.0,1.0,1.0,4,2,50,34,0.0,ERJ-175,76,Medium,Evening_Peak,0
UA_786_2025-08-08_ORD_BTV,UA,786,2025-08-08,ORD,BTV,0.24017574704320685,35.95550699887994,314,43.70503597122302,Medium,2.0217391304347827,0,0,1.0,0.5911949685534591,1.35,0.0,0.0,0.018867924528301886,159,94.0,40.0,54.0,0.0,0.0,2,1,93,46,-5.0,A320-200,150,Medium,Midday,0
G7_4395_2025-08-08_ORD_TVC,G7,4395,2025-08-08,ORD,TVC,0.23999533865086434,35.92460393838203,315,43.52517985611511,Medium,2.6206896551724137,0,0,1.0,0.5,4.2,0.0,0.0,0.10344827586206896,58,29.0,5.0,21.0,0.0,0.0,3,3,76,29,-5.0,CRJ-550,50,Medium,Evening_Peak,0
UA_739_2025-08-08_ORD_BZN,UA,739,2025-08-08,ORD,BZN,0.23965564426114244,35.866415978608785,316,43.3453237410072,Medium,42.093023255813954,0,0,1.0,0.5195530726256983,2.206896551724138,0.0223463687150838,0.0223463687150838,0.08379888268156424,179,93.0,29.0,64.0,4.0,4.0,13,2,1810,43,46.0,A319-100,126,Medium,Evening_Peak,0
OO_5309_2025-08-08_ORD_FWA,OO,5309,2025-08-08,ORD,FWA,0.2392960497228922,35.8048192223494,317,43.16546762589928,Medium,2.8275862068965516,0,0,1.0,1.0980392156862746,2.857142857142857,0.0,0.0,0.0392156862745098,51,56.0,14.0,40.0,0.0,0.0,1,1,82,29,94.0,CRJ-200,50,Medium,Evening_Peak,0
YX_3498_2025-08-08_ORD_CVG,YX,3498,2025-08-08,ORD,CVG,0.23873369618327805,35.70849085740881,318,42.985611510791365,Medium,1.3235294117647058,0,0,1.0,0.6923076923076923,5.5,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,54.0,8.0,44.0,2.0,2.0,1,1,45,34,-6.0,ERJ-175,76,Medium,Morning_Peak,0
OO_5637_2025-08-08_ORD_GRB,OO,5637,2025-08-08,ORD,GRB,0.23857325299427445,35.68100773696259,319,42.805755395683455,Medium,1.896551724137931,0,0,1.0,0.9230769230769231,0.72,0.057692307692307696,0.057692307692307696,0.019230769230769232,52,48.0,25.0,18.0,3.0,3.0,0,1,55,29,-5.0,CRJ-200,50,Short,Evening_Peak,0
UA_2067_2025-08-08_ORD_BOS,UA,2067,2025-08-08,ORD,BOS,0.23837897994800245,35.64772973019081,320,42.62589928057554,Medium,7.967741935483871,0,0,0.73,0.3835616438356164,0.12195121951219512,0.00684931506849315,0.00684931506849315,0.03424657534246575,146,56.0,41.0,5.0,1.0,1.0,4,1,494,62,-6.0,A321-2NX,200,Medium,Morning_Peak,0
UA_312_2025-08-08_ORD_CHS,UA,312,2025-08-08,ORD,CHS,0.23782713206907302,35.55320093268439,321,42.44604316546763,Medium,7.239130434782608,0,0,0.8066666666666666,0.5785123966942148,2.1818181818181817,0.0,0.0,0.04132231404958678,121,70.0,22.0,48.0,0.0,0.0,5,0,333,46,0.0,A320-200,150,Medium,Evening_Peak,0
YX_3409_2025-08-08_ORD_YOW,YX,3409,2025-08-08,ORD,YOW,0.23731693149442212,35.46580611130282,322,42.26618705035971,Medium,1.1904761904761905,0,0,0.9342105263157895,0.8450704225352113,1.9444444444444444,0.014084507042253521,0.014084507042253521,0.0,71,60.0,18.0,35.0,1.0,1.0,0,0,50,42,21.0,ERJ-175,76,Medium,Midday,1
OO_5435_2025-08-08_ORD_BDL,OO,5435,2025-08-08,ORD,BDL,0.23700316568182292,35.4120595878566,323,42.086330935251794,Medium,1.3235294117647058,0,0,1.0,0.6746987951807228,0.6875,0.024096385542168676,0.024096385542168676,0.03614457831325301,83,56.0,32.0,22.0,2.0,2.0,2,1,45,34,-6.0,ERJ-175,76,Medium,Morning_Peak,0
UA_1657_2025-08-08_ORD_LGA,UA,1657,2025-08-08,ORD,LGA,0.23635661842759645,35.30130925826998,324,41.906474820143885,Medium,16.372549019607842,0,0,1.0,0.3631578947368421,0.1346153846153846,0.005263157894736842,0.005263157894736842,0.031578947368421054,190,69.0,52.0,7.0,1.0,1.0,6,0,835,51,-5.0,B737-800,166,Medium,Morning_Peak,0
UA_2329_2025-08-08_ORD_DTW,UA,2329,2025-08-08,ORD,DTW,0.23627323618831178,35.287026295312394,325,41.726618705035975,Medium,11.423076923076923,0,0,1.0,0.44375,2.9444444444444446,0.01875,0.01875,0.03125,160,71.0,18.0,53.0,3.0,3.0,5,0,594,52,14.0,A320-200,150,Medium,Midday,0
YX_3568_2025-08-08_ORD_YYZ,YX,3568,2025-08-08,ORD,YYZ,0.2359776638297721,35.23639622007662,326,41.54676258992806,Medium,1.619047619047619,0,0,1.0,0.5930232558139535,1.6470588235294117,0.0,0.0,0.03488372093023256,86,51.0,17.0,28.0,0.0,0.0,3,0,68,42,-3.0,ERJ-175,76,Medium,Midday,1
YX_3685_2025-08-08_ORD_DTW,YX,3685,2025-08-08,ORD,DTW,0.23590971411488165,35.224756771807,327,41.36690647482014,Medium,1.5,0,0,1.0,0.8452380952380952,5.0,0.011904761904761904,0.011904761904761904,0.023809523809523808,84,71.0,10.0,50.0,1.0,1.0,2,0,51,34,-5.0,ERJ-175,76,Medium,Morning_Peak,0
G7_4468_2025-08-08_ORD_LEX,G7,4468,2025-08-08,ORD,LEX,0.2357484959349606,35.1971408992704,328,41.18705035971223,Medium,1.896551724137931,0,0,1.0,0.8596491228070176,31.0,0.0,0.0,0.07017543859649122,57,49.0,1.0,31.0,0.0,0.0,2,2,55,29,-3.0,CRJ-550,50,Medium,Off_Peak,0
YX_3603_2025-08-08_ORD_CMH,YX,3603,2025-08-08,ORD,CMH,0.2353464256860217,35.1282682649875,329,41.007194244604314,Medium,1.7941176470588236,0,0,1.0,0.8470588235294118,1.3793103448275863,0.023529411764705882,0.023529411764705882,0.07058823529411765,85,72.0,29.0,40.0,2.0,2.0,3,3,61,34,-6.0,ERJ-175,76,Medium,Midday,0
G7_4481_2025-08-08_ORD_GRR,G7,4481,2025-08-08,ORD,GRR,0.23429589933047457,34.948318324197054,330,40.827338129496404,Medium,25.689655172413794,0,0,1.0,0.74,30.0,0.04,0.04,0.0,50,37.0,1.0,30.0,2.0,2.0,0,0,745,29,-6.0,CRJ-550,50,Medium,Morning_Peak,0
UA_660_2025-08-08_ORD_SAN,UA,660,2025-08-08,ORD,SAN,0.23329977545616062,34.777687257916604,331,40.647482014388494,Medium,38.96774193548387,0,0,1.0,0.46122448979591835,0.6,0.012244897959183673,0.012244897959183673,0.05714285714285714,245,113.0,65.0,39.0,3.0,3.0,12,2,2416,62,-6.0,A321-2NX,200,Medium,Midday,0
UA_1139_2025-08-08_ORD_DSM,UA,1139,2025-08-08,ORD,DSM,0.23227305934086787,34.60181589288141,332,40.46762589928058,Medium,1.196078431372549,0,0,1.0,0.6423357664233577,3.473684210526316,0.0072992700729927005,0.0072992700729927005,0.029197080291970802,137,88.0,19.0,66.0,1.0,1.0,4,0,61,51,-7.0,A319-100,126,Short,Midday,0
G7_4391_2025-08-08_ORD_SGF,G7,4391,2025-08-08,ORD,SGF,0.23141467476902583,34.454778884183085,333,40.28776978417266,Medium,3.4827586206896552,0,0,1.0,0.6923076923076923,4.0,0.019230769230769232,0.019230769230769232,0.038461538461538464,52,36.0,7.0,28.0,1.0,1.0,2,0,101,29,2.0,CRJ-550,50,Medium,Evening_Peak,0
YX_3523_2025-08-08_ORD_RIC,YX,3523,2025-08-08,ORD,RIC,0.23108914531705763,34.39901730780958,334,40.10791366906475,Medium,1.3823529411764706,0,0,1.0,0.6391752577319587,1.0666666666666667,0.010309278350515464,0.010309278350515464,0.10309278350515463,97,62.0,30.0,32.0,1.0,1.0,7,3,47,34,-2.0,ERJ-170,70,Medium,Midday,0
OO_4636_2025-08-08_ORD_SBN,OO,4636,2025-08-08,ORD,SBN,0.2310738201074833,34.396392175616626,335,39.92805755395683,Easy,1.4137931034482758,0,0,0.96,0.7083333333333334,1.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,48,34.0,0.0,19.0,1.0,1.0,2,0,41,29,6.0,CRJ-550,50,Medium,Evening_Peak,0
OO_5517_2025-08-08_ORD_PVD,OO,5517,2025-08-08,ORD,PVD,0.23085078482463345,34.358187340744,336,39.74820143884892,Easy,2.5,0,0,0.9342105263157895,0.6197183098591549,1.588235294117647,0.04225352112676056,0.04225352112676056,0.028169014084507043,71,44.0,17.0,27.0,3.0,3.0,2,0,85,34,-4.0,ERJ-175,76,Medium,Evening_Peak,0
UA_664_2025-08-08_ORD_LGA,UA,664,2025-08-08,ORD,LGA,0.23082760826667253,34.35421731161454,337,39.568345323741006,Easy,1.2745098039215685,0,0,0.927710843373494,0.4025974025974026,0.18181818181818182,0.012987012987012988,0.006493506493506494,0.032467532467532464,154,62.0,44.0,8.0,2.0,1.0,5,0,65,51,-8.0,B737-800,166,Medium,Midday,0
OO_5763_2025-08-08_ORD_TUL,OO,5763,2025-08-08,ORD,TUL,0.23079213051106628,34.34814014849815,338,39.38848920863309,Easy,1.3823529411764706,0,0,1.0,0.4329896907216495,2.7142857142857144,0.041237113402061855,0.041237113402061855,0.07216494845360824,97,42.0,7.0,19.0,4.0,4.0,5,2,47,34,-3.0,ERJ-175,76,Medium,Midday,0
OO_5118_2025-08-08_ORD_PLN,OO,5118,2025-08-08,ORD,PLN,0.23010395590502683,34.23025926054481,339,39.20863309352518,Easy,1.7586206896551724,0,0,0.98,0.7755102040816326,0.375,0.061224489795918366,0.061224489795918366,0.02040816326530612,49,38.0,24.0,9.0,3.0,3.0,1,0,51,29,-6.0,CRJ-200,50,Medium,Midday,0
G7_4458_2025-08-08_ORD_LIT,G7,4458,2025-08-08,ORD,LIT,0.22999227302039266,34.21112853776846,340,39.02877697841727,Easy,1.3793103448275863,0,0,1.0,0.5714285714285714,1.0,0.05357142857142857,0.05357142857142857,0.03571428571428571,56,32.0,11.0,11.0,3.0,3.0,2,0,40,29,15.0,CRJ-550,50,Medium,Midday,0
OO_5901_2025-08-08_ORD_FAR,OO,5901,2025-08-08,ORD,FAR,0.2299687610172516,34.20710104854769,341,38.84892086330935,Easy,1.3823529411764706,0,0,0.9078947368421053,0.6231884057971014,13.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,69,43.0,3.0,39.0,3.0,3.0,3,0,47,34,0.0,ERJ-175,76,Medium,Midday,0
OO_5021_2025-08-08_ORD_SUX,OO,5021,2025-08-08,ORD,SUX,0.22937813267432944,34.10592935040153,342,38.669064748201436,Easy,4.482758620689655,0,0,0.8,1.15,1.3,0.05,0.05,0.0,40,46.0,20.0,26.0,2.0,2.0,0,0,130,29,6.0,CRJ-200,50,Medium,Evening_Peak,0
G7_4584_2025-08-08_ORD_TUL,G7,4584,2025-08-08,ORD,TUL,0.22866844865908753,33.984364007610885,343,38.489208633093526,Easy,2.4827586206896552,0,0,0.9,0.9333333333333333,4.714285714285714,0.022222222222222223,0.022222222222222223,0.022222222222222223,45,42.0,7.0,33.0,1.0,1.0,0,1,72,29,18.0,CRJ-550,50,Medium,Evening_Peak,0
UA_1909_2025-08-08_ORD_TVC,UA,1909,2025-08-08,ORD,TVC,0.22858896932068204,33.97074959216609,344,38.30935251798561,Easy,3.125,0,0,1.0,0.3548387096774194,1.8095238095238095,0.005376344086021506,0.005376344086021506,0.026881720430107527,186,66.0,21.0,38.0,1.0,1.0,5,0,175,56,-1.0,B737-900,179,Medium,Midday,0
OO_5444_2025-08-08_ORD_LIT,OO,5444,2025-08-08,ORD,LIT,0.22849832957944094,33.955223455212476,345,38.1294964028777,Easy,1.3793103448275863,0,0,1.0,0.9272727272727272,1.1428571428571428,0.0,0.0,0.03636363636363636,55,51.0,21.0,24.0,0.0,0.0,2,0,40,29,117.0,CRJ-550,50,Medium,Morning_Peak,0
OO_5352_2025-08-08_ORD_CAK,OO,5352,2025-08-08,ORD,CAK,0.22777584424557584,33.83146531019833,346,37.94964028776979,Easy,4.068965517241379,0,0,1.0,0.86,1.2777777777777777,0.02,0.02,0.02,50,43.0,18.0,23.0,1.0,1.0,1,0,118,29,-10.0,CRJ-200,50,Medium,Evening_Peak,0
G7_4518_2025-08-08_ORD_STL,G7,4518,2025-08-08,ORD,STL,0.22773229392528022,33.82400535689281,347,37.76978417266187,Easy,1.5172413793103448,0,0,1.0,1.3703703703703705,7.111111111111111,0.018518518518518517,0.018518518518518517,0.037037037037037035,54,74.0,9.0,64.0,1.0,1.0,1,1,44,29,-2.0,CRJ-550,50,Short,Midday,0
UA_1209_2025-08-08_ORD_EWR,UA,1209,2025-08-08,ORD,EWR,0.22736610188653758,33.76127848160624,348,37.589928057553955,Easy,1.5714285714285714,0,0,1.0,0.5957446808510638,0.7241379310344828,0.005319148936170213,0.005319148936170213,0.031914893617021274,188,112.0,58.0,42.0,1.0,1.0,6,0,88,56,2.0,B737-900,179,Medium,Off_Peak,0
UA_2138_2025-08-08_ORD_LGA,UA,2138,2025-08-08,ORD,LGA,0.22686247797563908,33.6750102100219,349,37.410071942446045,Easy,1.2156862745098038,0,0,1.0,0.437125748502994,0.625,0.0,0.0,0.017964071856287425,167,73.0,32.0,20.0,0.0,0.0,3,0,62,51,-4.0,B737-800,166,Medium,Midday,0
G7_4188_2025-08-08_ORD_GSO,G7,4188,2025-08-08,ORD,GSO,0.22569466730152318,33.47497004867618,350,37.23021582733813,Easy,2.0689655172413794,0,0,1.0,0.7254901960784313,1.0588235294117647,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,37.0,17.0,18.0,1.0,1.0,1,0,60,29,-2.0,CRJ-550,50,Medium,Evening_Peak,0
UA_1224_2025-08-08_ORD_LAX,UA,1224,2025-08-08,ORD,LAX,0.22530853379578422,33.40882729925534,351,37.05035971223021,Easy,10.446428571428571,0,0,0.7988826815642458,0.5174825174825175,0.1746031746031746,0.0,0.0,0.03496503496503497,143,74.0,63.0,11.0,0.0,0.0,5,0,585,56,-5.0,B737-900,179,Medium,Morning_Peak,0
UA_476_2025-08-08_ORD_CVG,UA,476,2025-08-08,ORD,CVG,0.22526368993970075,33.40114576970168,352,36.8705035971223,Easy,2.046511627906977,0,0,1.0,0.2713178294573643,7.25,0.0,0.0,0.023255813953488372,129,35.0,4.0,29.0,0.0,0.0,3,0,88,43,-7.0,A319-100,126,Medium,Midday,0
UA_1920_2025-08-08_ORD_LAS,UA,1920,2025-08-08,ORD,LAS,0.22489838008677138,33.3385700084581,353,36.69064748201439,Easy,1.1964285714285714,0,0,0.9553072625698324,0.4444444444444444,1.206896551724138,0.0,0.0,0.023391812865497075,171,76.0,29.0,35.0,0.0,0.0,4,0,67,56,75.0,B737-900,179,Medium,Midday,0
OO_4778_2025-08-08_ORD_FAR,OO,4778,2025-08-08,ORD,FAR,0.2245627558229269,33.2810792410083,354,36.510791366906474,Easy,1.7241379310344827,0,0,1.0,1.0196078431372548,0.7777777777777778,0.0,0.0,0.0196078431372549,51,52.0,27.0,21.0,0.0,0.0,1,0,50,29,2.0,CRJ-200,50,Medium,Morning_Peak,0
OO_6004_2025-08-08_ORD_SUN,OO,6004,2025-08-08,ORD,SUN,0.22407391877649954,33.19734388577778,355,36.330935251798564,Easy,1.1764705882352942,0,0,0.9,0.5396825396825397,1.8333333333333333,0.0,0.0,0.09523809523809523,63,34.0,6.0,11.0,0.0,0.0,6,0,40,34,-1.0,ERJ-175,70,Medium,Evening_Peak,0
OO_6002_2025-08-08_ORD_AVL,OO,6002,2025-08-08,ORD,AVL,0.22384612034467954,33.15832314717211,356,36.15107913669065,Easy,1.911764705882353,0,0,0.8714285714285714,0.5737704918032787,7.5,0.03278688524590164,0.03278688524590164,0.03278688524590164,61,35.0,4.0,30.0,2.0,2.0,1,1,65,34,9.0,ERJ-175,70,Medium,Evening_Peak,0
OO_5250_2025-08-08_ORD_BNA,OO,5250,2025-08-08,ORD,BNA,0.22379531963089286,33.14962123751534,357,35.97122302158273,Easy,1.8235294117647058,0,0,1.0,0.42045454545454547,0.5263157894736842,0.022727272727272728,0.022727272727272728,0.045454545454545456,88,37.0,19.0,10.0,2.0,2.0,4,0,62,34,-2.0,ERJ-175,76,Medium,Evening_Peak,0
OO_5977_2025-08-08_ORD_ICT,OO,5977,2025-08-08,ORD,ICT,0.22356008983112832,33.10932754253448,358,35.79136690647482,Easy,1.3823529411764706,0,0,1.0,0.6823529411764706,1.8,0.047058823529411764,0.047058823529411764,0.023529411764705882,85,58.0,15.0,27.0,4.0,4.0,2,0,47,34,-7.0,ERJ-175,76,Medium,Midday,0
G7_4590_2025-08-08_ORD_MDT,G7,4590,2025-08-08,ORD,MDT,0.2233745575835298,33.077546791110414,359,35.61151079136691,Easy,1.7241379310344827,0,0,0.98,0.6122448979591837,2.0,0.061224489795918366,0.061224489795918366,0.02040816326530612,49,30.0,8.0,16.0,3.0,3.0,0,1,50,29,0.0,CRJ-550,50,Medium,Midday,0
G7_4416_2025-08-08_ORD_STL,G7,4416,2025-08-08,ORD,STL,0.2232507709533279,33.05634275690617,360,35.431654676258994,Easy,2.0689655172413794,0,0,1.0,0.5714285714285714,3.3333333333333335,0.017857142857142856,0.017857142857142856,0.08928571428571429,56,32.0,6.0,20.0,1.0,1.0,5,0,60,29,-6.0,CRJ-550,50,Short,Evening_Peak,0
OO_5852_2025-08-08_ORD_HSV,OO,5852,2025-08-08,ORD,HSV,0.22290539001625204,32.99718071984849,361,35.25179856115108,Easy,1.5,0,0,1.0,0.6385542168674698,1.2380952380952381,0.012048192771084338,0.012048192771084338,0.08433734939759036,83,53.0,21.0,26.0,1.0,1.0,7,0,51,34,-9.0,ERJ-175,76,Medium,Midday,0
